PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
1949,Shawn Evans,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,07/26/1968,no,JOB6,Researcher,247892,2018
1949,Shawn Evans,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,07/26/1968,no,JOB1,Professor,131101,2021
1949,Shawn Evans,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,07/26/1968,no,JOB3,Administrator,349642,2017
1949,Shawn Evans,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,07/26/1968,no,JOB2,Lecturer,440539,2017
1950,Clifford Castillo,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,11/04/1979,no,JOB8,Analyst,114762,2011
1950,Clifford Castillo,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,11/04/1979,no,JOB7,Scientist,162522,2017
1950,Clifford Castillo,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,11/04/1979,no,JOB4,Coordinator,251721,2011
1950,Clifford Castillo,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,11/04/1979,no,JOB4,Coordinator,146027,2021
1951,Frederick Thomas,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,11/19/1965,no,JOB8,Analyst,265888,2016
1951,Frederick Thomas,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,11/19/1965,no,JOB1,Professor,166728,2012
1952,Brett Hill,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,05/09/1988,no,JOB1,Professor,110972,2012
1953,Kimberly Walker,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/12/1968,yes,JOB2,Lecturer,237503,2016
1953,Kimberly Walker,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/12/1968,no,JOB3,Administrator,174485,2018
1953,Kimberly Walker,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/12/1968,no,JOB2,Lecturer,139658,2021
1954,Paul Jackson,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/28/1978,no,JOB8,Analyst,389023,2010
1954,Paul Jackson,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/28/1978,no,JOB2,Lecturer,420782,2021
1954,Paul Jackson,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/28/1978,no,JOB3,Administrator,435205,2019
1954,Paul Jackson,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/28/1978,no,JOB2,Lecturer,216907,2016
1955,Christian Cochran,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,07/16/1956,no,JOB2,Lecturer,153443,2019
1955,Christian Cochran,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,07/16/1956,no,JOB6,Researcher,137895,2022
1955,Christian Cochran,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,07/16/1956,no,JOB7,Scientist,279255,2017
1956,Lauren Sherman,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/26/1968,no,JOB2,Lecturer,293388,2010
1957,Emily Smith,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/09/1986,no,JOB7,Scientist,346421,2015
1957,Emily Smith,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/09/1986,no,JOB4,Coordinator,239743,2022
1957,Emily Smith,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/09/1986,no,JOB5,Engineer,436895,2017
1958,Anna Miller,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,07/02/1958,no,JOB8,Analyst,49645,2019
1959,Joseph Hall,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/11/1965,no,JOB4,Coordinator,257801,2021
1959,Joseph Hall,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/11/1965,no,JOB2,Lecturer,393984,2016
1959,Joseph Hall,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/11/1965,no,JOB5,Engineer,172930,2018
1960,Anthony Burton,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,12/22/1990,yes,JOB7,Scientist,157111,2011
1960,Anthony Burton,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,12/22/1990,no,JOB8,Analyst,120471,2015
1960,Anthony Burton,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,12/22/1990,no,JOB7,Scientist,177563,2020
1960,Anthony Burton,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,12/22/1990,no,JOB7,Scientist,155417,2017
1961,Leah Jones,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/13/1964,no,JOB1,Professor,395246,2022
1961,Leah Jones,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/13/1964,no,JOB6,Researcher,141416,2017
1961,Leah Jones,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/13/1964,no,JOB8,Analyst,306154,2018
1961,Leah Jones,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/13/1964,no,JOB5,Engineer,321570,2013
1962,Jose Taylor DDS,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,06/23/1987,yes,JOB4,Coordinator,443354,2018
1962,Jose Taylor DDS,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,06/23/1987,no,JOB1,Professor,395246,2011
1962,Jose Taylor DDS,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,06/23/1987,no,JOB7,Scientist,233686,2021
1962,Jose Taylor DDS,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,06/23/1987,no,JOB8,Analyst,322158,2012
1963,Michael Simpson,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,01/23/1973,no,JOB2,Lecturer,206279,2015
1963,Michael Simpson,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,01/23/1973,no,JOB6,Researcher,347954,2015
1963,Michael Simpson,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,01/23/1973,no,JOB8,Analyst,266213,2022
1963,Michael Simpson,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,01/23/1973,no,JOB6,Researcher,54688,2018
1963,Michael Simpson,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,01/23/1973,no,JOB8,Analyst,428261,2013
1964,Catherine Rich,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,01/11/1971,no,JOB5,Engineer,287480,2022
1964,Catherine Rich,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,01/11/1971,no,JOB5,Engineer,41306,2014
1965,Lindsay Craig,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/10/1992,no,JOB4,Coordinator,260835,2016
1966,Jonathan Chung,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,08/23/1979,no,JOB3,Administrator,426335,2014
1966,Jonathan Chung,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,08/23/1979,no,JOB6,Researcher,342384,2012
1966,Jonathan Chung,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,08/23/1979,no,JOB3,Administrator,46143,2016
1967,Ronnie Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/1973,yes,JOB4,Coordinator,58378,2019
1967,Ronnie Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/1973,no,JOB7,Scientist,97745,2010
1967,Ronnie Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/1973,no,JOB4,Coordinator,113233,2015
1967,Ronnie Williams,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/06/1973,no,JOB7,Scientist,65429,2019
1968,Amanda Padilla,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/11/1957,no,JOB6,Researcher,318974,2014
1968,Amanda Padilla,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/11/1957,no,JOB4,Coordinator,157111,2018
1968,Amanda Padilla,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/11/1957,no,JOB1,Professor,190053,2020
1969,Robert Jennings,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,01/27/1965,no,JOB1,Professor,137319,2014
1969,Robert Jennings,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,01/27/1965,no,JOB1,Professor,238325,2016
1969,Robert Jennings,0C49O115,University of Massachusetts,Amherst,Mathematics,DEPT2,01/27/1965,no,JOB1,Professor,420936,2019
1970,Timothy Bryant,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,10/10/1958,no,JOB6,Researcher,260930,2014
1971,Tracy Patel,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,03/05/1955,no,JOB7,Scientist,318974,2020
1971,Tracy Patel,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,03/05/1955,no,JOB1,Professor,414599,2021
1971,Tracy Patel,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,03/05/1955,no,JOB6,Researcher,268004,2014
1971,Tracy Patel,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,03/05/1955,no,JOB5,Engineer,60617,2018
1971,Tracy Patel,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,03/05/1955,no,JOB2,Lecturer,119371,2014
1972,Jill Johnson,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,02/01/1961,no,JOB5,Engineer,390628,2021
1972,Jill Johnson,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,02/01/1961,no,JOB5,Engineer,143278,2013
1972,Jill Johnson,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,02/01/1961,no,JOB5,Engineer,111425,2012
1972,Jill Johnson,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,02/01/1961,no,JOB4,Coordinator,321570,2017
1972,Jill Johnson,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,02/01/1961,no,JOB6,Researcher,293754,2015
1973,Mrs. Dawn Hernandez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,02/19/1989,no,JOB5,Engineer,435514,2017
1974,Brandi Donovan,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,10/19/1958,no,JOB4,Coordinator,146027,2016
1974,Brandi Donovan,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,10/19/1958,no,JOB6,Researcher,393841,2017
1975,Brianna Smith,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,02/04/1993,no,JOB3,Administrator,182510,2011
1976,Chad Young,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/01/1981,yes,JOB5,Engineer,314888,2017
1976,Chad Young,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/01/1981,no,JOB4,Coordinator,174485,2012
1976,Chad Young,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/01/1981,no,JOB5,Engineer,40740,2010
1976,Chad Young,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/01/1981,no,JOB2,Lecturer,152768,2019
1976,Chad Young,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/01/1981,no,JOB6,Researcher,165372,2011
1977,Julie Medina,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/14/1975,no,JOB2,Lecturer,315701,2020
1977,Julie Medina,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/14/1975,no,JOB1,Professor,378762,2013
1977,Julie Medina,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/14/1975,no,JOB5,Engineer,344277,2021
1978,Paul Paul,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/04/1961,no,JOB4,Coordinator,242685,2010
1978,Paul Paul,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/04/1961,no,JOB8,Analyst,327211,2016
1978,Paul Paul,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/04/1961,no,JOB4,Coordinator,412164,2022
1978,Paul Paul,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/04/1961,no,JOB3,Administrator,379314,2022
1978,Paul Paul,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/04/1961,no,JOB1,Professor,281459,2017
1979,Nicholas Murphy,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,08/29/1962,no,JOB7,Scientist,105825,2014
1980,Catherine Russell,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/07/1995,no,JOB8,Analyst,40015,2018
1980,Catherine Russell,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/07/1995,no,JOB4,Coordinator,322158,2010
1980,Catherine Russell,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/07/1995,no,JOB7,Scientist,445322,2014
1980,Catherine Russell,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/07/1995,no,JOB1,Professor,386468,2019
1980,Catherine Russell,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/07/1995,no,JOB5,Engineer,51588,2012
1981,Karen Delacruz,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/18/1995,no,JOB5,Engineer,249965,2022
1981,Karen Delacruz,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/18/1995,no,JOB5,Engineer,241999,2017
1981,Karen Delacruz,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/18/1995,no,JOB3,Administrator,151587,2015
1981,Karen Delacruz,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/18/1995,no,JOB1,Professor,212820,2010
1981,Karen Delacruz,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,01/18/1995,no,JOB6,Researcher,395976,2010
1982,Michael Simmons,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,10/27/1997,no,JOB1,Professor,334894,2013
1982,Michael Simmons,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,10/27/1997,no,JOB6,Researcher,341456,2019
1983,Derek Burnett,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,05/13/1991,yes,JOB7,Scientist,330698,2014
1983,Derek Burnett,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,05/13/1991,no,JOB2,Lecturer,369384,2022
1983,Derek Burnett,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,05/13/1991,no,JOB6,Researcher,412164,2011
1984,Michaela Peters,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,10/02/1994,no,JOB1,Professor,368883,2012
1984,Michaela Peters,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,10/02/1994,no,JOB1,Professor,395976,2012
1985,Alexandria Jones,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,02/16/1992,no,JOB2,Lecturer,363031,2015
1986,Eric Ortiz,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,11/21/1999,no,JOB8,Analyst,219588,2017
1986,Eric Ortiz,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,11/21/1999,no,JOB4,Coordinator,80773,2013
1986,Eric Ortiz,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,11/21/1999,no,JOB3,Administrator,206643,2012
1986,Eric Ortiz,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,11/21/1999,no,JOB7,Scientist,295856,2015
1987,Diane Aguilar,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/06/1974,no,JOB6,Researcher,141215,2020
1987,Diane Aguilar,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/06/1974,no,JOB2,Lecturer,157937,2022
1987,Diane Aguilar,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/06/1974,no,JOB4,Coordinator,67711,2019
1987,Diane Aguilar,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/06/1974,no,JOB1,Professor,435205,2016
1988,Erika Vasquez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,01/18/1960,no,JOB6,Researcher,270387,2021
1988,Erika Vasquez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,01/18/1960,no,JOB5,Engineer,356371,2010
1988,Erika Vasquez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,01/18/1960,no,JOB7,Scientist,126298,2016
1988,Erika Vasquez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,01/18/1960,no,JOB1,Professor,110111,2010
1988,Erika Vasquez,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,01/18/1960,no,JOB1,Professor,62013,2013
1989,Karen Mathews,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,04/07/1999,yes,JOB5,Engineer,97745,2021
1989,Karen Mathews,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,04/07/1999,no,JOB1,Professor,314245,2021
1989,Karen Mathews,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,04/07/1999,no,JOB2,Lecturer,445322,2012
1989,Karen Mathews,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,04/07/1999,no,JOB8,Analyst,141223,2015
1990,Linda Brown,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,09/18/1973,no,JOB4,Coordinator,223505,2013
1990,Linda Brown,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,09/18/1973,no,JOB6,Researcher,146027,2015
1991,Dylan Ward,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/26/1987,yes,JOB1,Professor,448405,2015
1991,Dylan Ward,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/26/1987,no,JOB5,Engineer,229667,2015
1991,Dylan Ward,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/26/1987,no,JOB3,Administrator,421201,2010
1991,Dylan Ward,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/26/1987,no,JOB5,Engineer,348506,2010
1992,Roy Harrington,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,12/03/1998,yes,JOB7,Scientist,284842,2010
1992,Roy Harrington,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,12/03/1998,no,JOB6,Researcher,255304,2010
1993,Benjamin Gonzalez,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,01/25/1961,yes,JOB6,Researcher,88457,2013
1993,Benjamin Gonzalez,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,01/25/1961,no,JOB3,Administrator,206861,2017
1994,Brittany Underwood,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,10/03/1980,no,JOB6,Researcher,249965,2013
1994,Brittany Underwood,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,10/03/1980,no,JOB4,Coordinator,372899,2011
1995,Nancy Hoffman,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,04/07/1986,yes,JOB1,Professor,366078,2010
1995,Nancy Hoffman,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,04/07/1986,no,JOB8,Analyst,230680,2015
1995,Nancy Hoffman,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,04/07/1986,no,JOB4,Coordinator,123262,2020
1995,Nancy Hoffman,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,04/07/1986,no,JOB1,Professor,355185,2014
1996,Bonnie Bell,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/08/1980,yes,JOB5,Engineer,279421,2016
1996,Bonnie Bell,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/08/1980,no,JOB7,Scientist,150007,2014
1996,Bonnie Bell,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/08/1980,no,JOB7,Scientist,216907,2018
1996,Bonnie Bell,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/08/1980,no,JOB5,Engineer,273086,2020
1997,Mackenzie Mclean,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,09/04/1956,yes,JOB7,Scientist,270165,2010
1998,Lonnie Ward,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/06/1963,yes,JOB7,Scientist,175548,2020
1998,Lonnie Ward,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/06/1963,no,JOB4,Coordinator,342384,2013
1998,Lonnie Ward,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/06/1963,no,JOB6,Researcher,62013,2014
1999,Tina Gonzalez,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,10/01/1990,no,JOB2,Lecturer,390281,2021
1999,Tina Gonzalez,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,10/01/1990,no,JOB2,Lecturer,377620,2010
1999,Tina Gonzalez,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,10/01/1990,no,JOB2,Lecturer,428261,2016
1999,Tina Gonzalez,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,10/01/1990,no,JOB2,Lecturer,420936,2016
1999,Tina Gonzalez,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,10/01/1990,no,JOB7,Scientist,248829,2011
2000,Ryan Bradley,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,03/31/1956,yes,JOB5,Engineer,347954,2013
2000,Ryan Bradley,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,03/31/1956,no,JOB8,Analyst,239874,2020
2000,Ryan Bradley,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,03/31/1956,no,JOB5,Engineer,71277,2013
2001,Lori Kemp,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,11/30/1977,yes,JOB3,Administrator,166634,2019
2002,Suzanne Frederick,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/25/1992,yes,JOB5,Engineer,231694,2012
2002,Suzanne Frederick,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/25/1992,no,JOB3,Administrator,412164,2014
2002,Suzanne Frederick,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/25/1992,no,JOB6,Researcher,93822,2010
2002,Suzanne Frederick,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/25/1992,no,JOB3,Administrator,72024,2010
2003,Philip Pierce,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,11/29/1962,no,JOB3,Administrator,367311,2013
2003,Philip Pierce,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,11/29/1962,no,JOB5,Engineer,344277,2012
2003,Philip Pierce,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,11/29/1962,no,JOB4,Coordinator,290709,2013
2003,Philip Pierce,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,11/29/1962,no,JOB1,Professor,146474,2020
2003,Philip Pierce,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,11/29/1962,no,JOB1,Professor,342101,2011
2004,Angela Kennedy,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/05/1959,yes,JOB5,Engineer,316951,2015
2004,Angela Kennedy,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,08/05/1959,no,JOB1,Professor,425909,2010
2005,Wayne Cowan,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/27/1986,yes,JOB3,Administrator,124689,2016
2005,Wayne Cowan,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/27/1986,no,JOB1,Professor,314046,2012
2005,Wayne Cowan,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/27/1986,no,JOB4,Coordinator,278918,2010
2005,Wayne Cowan,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/27/1986,no,JOB8,Analyst,192347,2011
2005,Wayne Cowan,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/27/1986,no,JOB2,Lecturer,396696,2011
2006,Crystal Paul,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/02/1980,no,JOB7,Scientist,417940,2021
2006,Crystal Paul,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/02/1980,no,JOB2,Lecturer,137352,2020
2006,Crystal Paul,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/02/1980,no,JOB1,Professor,409923,2018
2006,Crystal Paul,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/02/1980,no,JOB4,Coordinator,63926,2011
2006,Crystal Paul,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,12/02/1980,no,JOB3,Administrator,161725,2010
2007,Rachel Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,08/01/1975,yes,JOB5,Engineer,342101,2021
2007,Rachel Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,08/01/1975,no,JOB4,Coordinator,73081,2019
2007,Rachel Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,08/01/1975,no,JOB5,Engineer,180103,2019
2007,Rachel Bartlett,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,08/01/1975,no,JOB4,Coordinator,349406,2018
2008,Olivia Olsen,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,10/30/1976,yes,JOB2,Lecturer,134090,2020
2009,Tyler Neal,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,06/02/1971,no,JOB7,Scientist,116491,2010
2009,Tyler Neal,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,06/02/1971,no,JOB3,Administrator,393984,2014
2010,Amanda Skinner,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,12/15/1969,no,JOB8,Analyst,238325,2014
2010,Amanda Skinner,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,12/15/1969,no,JOB4,Coordinator,344277,2017
2010,Amanda Skinner,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,12/15/1969,no,JOB8,Analyst,103185,2010
2010,Amanda Skinner,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,12/15/1969,no,JOB7,Scientist,433949,2017
2010,Amanda Skinner,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,12/15/1969,no,JOB4,Coordinator,244708,2012
2011,Tiffany Sutton,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,12/15/1993,no,JOB2,Lecturer,151730,2019
2011,Tiffany Sutton,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,12/15/1993,no,JOB3,Administrator,159787,2021
2012,Ryan Alvarez,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/17/1980,no,JOB7,Scientist,172245,2019
2012,Ryan Alvarez,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/17/1980,no,JOB3,Administrator,372899,2019
